2.008500000000000000e+04	2.149100000000000000e+04	2.234500000000000000e+04	2.303300000000000000e+04	2.233200000000000000e+04	2.352700000000000000e+04	2.349400000000000000e+04	2.378300000000000000e+04	2.442300000000000000e+04	2.441000000000000000e+04	2.459800000000000000e+04	2.450800000000000000e+04	2.527200000000000000e+04	2.609200000000000000e+04	2.672400000000000000e+04	2.723800000000000000e+04	2.735800000000000000e+04	2.697900000000000000e+04	2.780100000000000000e+04	2.873000000000000000e+04	2.961900000000000000e+04	3.065200000000000000e+04	3.196000000000000000e+04	3.888000000000000000e+04	3.479200000000000000e+04	3.557100000000000000e+04	3.523600000000000000e+04	3.698200000000000000e+04	3.924500000000000000e+04	3.967200000000000000e+04	4.307400000000000000e+04	4.311300000000000000e+04	4.696000000000000000e+04	4.786600000000000000e+04	5.139800000000000000e+04	5.463800000000000000e+04	5.646900000000000000e+04	6.039400000000000000e+04	6.270700000000000000e+04	6.703900000000000000e+04	7.129700000000000000e+04	7.512500000000000000e+04	8.297400000000000000e+04	8.562500000000000000e+04	9.462200000000000000e+04	9.994500000000000000e+04	1.095380000000000000e+05	1.121190000000000000e+05	1.223390000000000000e+05	1.347160000000000000e+05	1.441900000000000000e+05	1.532370000000000000e+05	1.683960000000000000e+05	1.809700000000000000e+05	1.959860000000000000e+05	2.108580000000000000e+05	2.235960000000000000e+05	2.453650000000000000e+05	2.623120000000000000e+05	2.809020000000000000e+05	2.977290000000000000e+05	3.194010000000000000e+05	3.405940000000000000e+05	3.635660000000000000e+05	3.842050000000000000e+05	4.090600000000000000e+05	4.379740000000000000e+05	4.596990000000000000e+05	4.902830000000000000e+05	5.125390000000000000e+05	5.428890000000000000e+05	5.729130000000000000e+05	5.963640000000000000e+05	6.237340000000000000e+05	6.496550000000000000e+05	6.741020000000000000e+05	6.977010000000000000e+05	7.115930000000000000e+05	7.388140000000000000e+05	7.487420000000000000e+05	7.643880000000000000e+05	7.795670000000000000e+05	7.937720000000000000e+05	7.935780000000000000e+05	7.983030000000000000e+05	8.025510000000000000e+05	8.010060000000000000e+05	7.910760000000000000e+05	8.341840000000000000e+05	8.045910000000000000e+05
3.497400000000000000e+04	3.713000000000000000e+04	3.900700000000000000e+04	4.322500000000000000e+04	4.235300000000000000e+04	4.216600000000000000e+04	4.068700000000000000e+04	4.148600000000000000e+04	4.183900000000000000e+04	4.174500000000000000e+04	3.930400000000000000e+04	4.147700000000000000e+04	4.258200000000000000e+04	4.415200000000000000e+04	4.469300000000000000e+04	4.408800000000000000e+04	4.303400000000000000e+04	4.253300000000000000e+04	4.784000000000000000e+04	4.428300000000000000e+04	4.583300000000000000e+04	4.800600000000000000e+04	6.703600000000000000e+04	5.168800000000000000e+04	5.344800000000000000e+04	5.591000000000000000e+04	5.206900000000000000e+04	5.574200000000000000e+04	5.650600000000000000e+04	6.073300000000000000e+04	5.783200000000000000e+04	6.436800000000000000e+04	6.424100000000000000e+04	6.919700000000000000e+04	7.351600000000000000e+04	7.148900000000000000e+04	7.843800000000000000e+04	7.729000000000000000e+04	8.570800000000000000e+04	8.672400000000000000e+04	9.739300000000000000e+04	9.971300000000000000e+04	1.038950000000000000e+05	1.141030000000000000e+05	1.167680000000000000e+05	1.297910000000000000e+05	1.349300000000000000e+05	1.479040000000000000e+05	1.573820000000000000e+05	1.641760000000000000e+05	1.819640000000000000e+05	1.916150000000000000e+05	2.087960000000000000e+05	2.223230000000000000e+05	2.370140000000000000e+05	2.556770000000000000e+05	2.742280000000000000e+05	2.921780000000000000e+05	3.153370000000000000e+05	3.317100000000000000e+05	3.575760000000000000e+05	3.795390000000000000e+05	4.070010000000000000e+05	4.252560000000000000e+05	4.521570000000000000e+05	4.750110000000000000e+05	4.957930000000000000e+05	5.278570000000000000e+05	5.481830000000000000e+05	5.680230000000000000e+05	5.929720000000000000e+05	6.035300000000000000e+05	6.273240000000000000e+05	6.441090000000000000e+05	6.503870000000000000e+05	6.703200000000000000e+05	6.660390000000000000e+05	6.875690000000000000e+05	6.911210000000000000e+05	6.889080000000000000e+05	6.943580000000000000e+05	6.937560000000000000e+05	6.903330000000000000e+05	6.905480000000000000e+05	6.920700000000000000e+05	6.951460000000000000e+05	6.886010000000000000e+05	7.000260000000000000e+05	7.095990000000000000e+05	7.136140000000000000e+05
2.721400000000000000e+04	2.950000000000000000e+04	3.166400000000000000e+04	3.615100000000000000e+04	3.550200000000000000e+04	3.326500000000000000e+04	3.256100000000000000e+04	3.213400000000000000e+04	3.336900000000000000e+04	3.342800000000000000e+04	3.541700000000000000e+04	3.105300000000000000e+04	3.292300000000000000e+04	3.477400000000000000e+04	3.587900000000000000e+04	3.732400000000000000e+04	8.647500000000000000e+04	3.838000000000000000e+04	4.095500000000000000e+04	4.199100000000000000e+04	4.135800000000000000e+04	4.471300000000000000e+04	4.071100000000000000e+04	4.403700000000000000e+04	4.712200000000000000e+04	4.918500000000000000e+04	5.203700000000000000e+04	4.751100000000000000e+04	5.314000000000000000e+04	5.326800000000000000e+04	7.533100000000000000e+04	5.770400000000000000e+04	6.324900000000000000e+04	6.330100000000000000e+04	6.756200000000000000e+04	7.465400000000000000e+04	7.495600000000000000e+04	8.113200000000000000e+04	7.948100000000000000e+04	9.157900000000000000e+04	9.516400000000000000e+04	9.713800000000000000e+04	1.087660000000000000e+05	1.111910000000000000e+05	1.253560000000000000e+05	1.309670000000000000e+05	1.406060000000000000e+05	1.530930000000000000e+05	1.599640000000000000e+05	1.771880000000000000e+05	1.862650000000000000e+05	1.993400000000000000e+05	2.194920000000000000e+05	2.290150000000000000e+05	2.525670000000000000e+05	2.674950000000000000e+05	2.879890000000000000e+05	3.149890000000000000e+05	3.299850000000000000e+05	3.590080000000000000e+05	3.799170000000000000e+05	4.144810000000000000e+05	4.350190000000000000e+05	4.600350000000000000e+05	4.938980000000000000e+05	5.184610000000000000e+05	5.543360000000000000e+05	5.805130000000000000e+05	6.146300000000000000e+05	6.358170000000000000e+05	6.678670000000000000e+05	6.997510000000000000e+05	7.167420000000000000e+05	7.455450000000000000e+05	7.683150000000000000e+05	7.763190000000000000e+05	8.014520000000000000e+05	8.243510000000000000e+05	8.335150000000000000e+05	8.298870000000000000e+05	8.382740000000000000e+05	8.442510000000000000e+05	8.479350000000000000e+05	8.487490000000000000e+05	8.533390000000000000e+05	8.579930000000000000e+05	8.539740000000000000e+05	8.536450000000000000e+05	8.681650000000000000e+05	8.744320000000000000e+05
2.603000000000000000e+04	2.790400000000000000e+04	2.856200000000000000e+04	3.620500000000000000e+04	2.841100000000000000e+04	3.027900000000000000e+04	3.014800000000000000e+04	3.029800000000000000e+04	3.142900000000000000e+04	3.143200000000000000e+04	3.086900000000000000e+04	3.173800000000000000e+04	3.247400000000000000e+04	3.376800000000000000e+04	3.454300000000000000e+04	3.512000000000000000e+04	3.569600000000000000e+04	3.527600000000000000e+04	3.713700000000000000e+04	3.819300000000000000e+04	3.960200000000000000e+04	4.100400000000000000e+04	4.303000000000000000e+04	5.059000000000000000e+04	4.598300000000000000e+04	4.613400000000000000e+04	4.847900000000000000e+04	5.129100000000000000e+04	5.380000000000000000e+04	5.443600000000000000e+04	5.872700000000000000e+04	6.075400000000000000e+04	6.563300000000000000e+04	6.617200000000000000e+04	7.323300000000000000e+04	7.540300000000000000e+04	7.704700000000000000e+04	8.474400000000000000e+04	8.967000000000000000e+04	9.480500000000000000e+04	1.017550000000000000e+05	1.082300000000000000e+05	1.164780000000000000e+05	1.251450000000000000e+05	1.331890000000000000e+05	1.463210000000000000e+05	1.546200000000000000e+05	1.693470000000000000e+05	1.806620000000000000e+05	1.926270000000000000e+05	2.070540000000000000e+05	2.198200000000000000e+05	2.422840000000000000e+05	2.605130000000000000e+05	2.796840000000000000e+05	3.010440000000000000e+05	3.172950000000000000e+05	3.412970000000000000e+05	3.642710000000000000e+05	3.863770000000000000e+05	4.138620000000000000e+05	4.410240000000000000e+05	4.742930000000000000e+05	5.023550000000000000e+05	5.290720000000000000e+05	5.614390000000000000e+05	5.942800000000000000e+05	6.225500000000000000e+05	6.483600000000000000e+05	6.775800000000000000e+05	7.075460000000000000e+05	7.308780000000000000e+05	7.563870000000000000e+05	7.848880000000000000e+05	7.998000000000000000e+05	8.182370000000000000e+05	8.363290000000000000e+05	8.391750000000000000e+05	8.628390000000000000e+05	8.593390000000000000e+05	8.614130000000000000e+05	8.671120000000000000e+05	8.625620000000000000e+05	8.535950000000000000e+05	8.467640000000000000e+05	8.425220000000000000e+05	8.320820000000000000e+05	8.276400000000000000e+05	9.233590000000000000e+05	8.368280000000000000e+05
3.035500000000000000e+04	3.142700000000000000e+04	3.273700000000000000e+04	3.141200000000000000e+04	3.217300000000000000e+04	3.268900000000000000e+04	3.272500000000000000e+04	3.334700000000000000e+04	3.390200000000000000e+04	3.351000000000000000e+04	3.390400000000000000e+04	3.515500000000000000e+04	3.537100000000000000e+04	3.614300000000000000e+04	3.748900000000000000e+04	3.756700000000000000e+04	3.646000000000000000e+04	3.764500000000000000e+04	4.031800000000000000e+04	4.122000000000000000e+04	4.147000000000000000e+04	4.379200000000000000e+04	4.509300000000000000e+04	4.664300000000000000e+04	4.810400000000000000e+04	5.031000000000000000e+04	5.255800000000000000e+04	5.372900000000000000e+04	5.582400000000000000e+04	5.981800000000000000e+04	6.009800000000000000e+04	6.507900000000000000e+04	6.859700000000000000e+04	7.282900000000000000e+04	7.759700000000000000e+04	8.158100000000000000e+04	8.711000000000000000e+04	8.901100000000000000e+04	9.779900000000000000e+04	1.037060000000000000e+05	1.121400000000000000e+05	1.197850000000000000e+05	1.298800000000000000e+05	1.394550000000000000e+05	1.530010000000000000e+05	1.600880000000000000e+05	1.746080000000000000e+05	1.881310000000000000e+05	2.054170000000000000e+05	2.194130000000000000e+05	2.406890000000000000e+05	2.581800000000000000e+05	2.816060000000000000e+05	3.018010000000000000e+05	3.264190000000000000e+05	3.482640000000000000e+05	3.736730000000000000e+05	4.048560000000000000e+05	4.256270000000000000e+05	4.592480000000000000e+05	4.924870000000000000e+05	5.252650000000000000e+05	5.543300000000000000e+05	5.868680000000000000e+05	6.158250000000000000e+05	6.474120000000000000e+05	6.756910000000000000e+05	7.062010000000000000e+05	7.332970000000000000e+05	7.573440000000000000e+05	7.813580000000000000e+05	8.015060000000000000e+05	8.186720000000000000e+05	8.370200000000000000e+05	8.461250000000000000e+05	8.560070000000000000e+05	9.094250000000000000e+05	8.863530000000000000e+05	8.932610000000000000e+05	8.954090000000000000e+05	9.030770000000000000e+05	9.087800000000000000e+05	9.031930000000000000e+05	9.027550000000000000e+05	9.005700000000000000e+05	9.020810000000000000e+05	8.907160000000000000e+05	8.970270000000000000e+05	9.000240000000000000e+05	9.023560000000000000e+05
4.231900000000000000e+04	4.516600000000000000e+04	4.924500000000000000e+04	6.987600000000000000e+04	6.405700000000000000e+04	6.270000000000000000e+04	5.777200000000000000e+04	5.866200000000000000e+04	5.986300000000000000e+04	6.128900000000000000e+04	5.000000000000000000e+04	5.629700000000000000e+04	5.929400000000000000e+04	6.284800000000000000e+04	6.585900000000000000e+04	6.363500000000000000e+04	6.283000000000000000e+04	6.439600000000000000e+04	7.324500000000000000e+04	5.726000000000000000e+04	6.133400000000000000e+04	6.646400000000000000e+04	6.831700000000000000e+04	7.575300000000000000e+04	8.259600000000000000e+04	8.513300000000000000e+04	6.835800000000000000e+04	8.051400000000000000e+04	8.677500000000000000e+04	8.866500000000000000e+04	7.804500000000000000e+04	9.734400000000000000e+04	9.752600000000000000e+04	1.003350000000000000e+05	1.136560000000000000e+05	9.696100000000000000e+04	1.169430000000000000e+05	1.072250000000000000e+05	1.284800000000000000e+05	1.200790000000000000e+05	1.490850000000000000e+05	1.440020000000000000e+05	1.468080000000000000e+05	1.667320000000000000e+05	1.610120000000000000e+05	1.924880000000000000e+05	1.885530000000000000e+05	2.183770000000000000e+05	2.279310000000000000e+05	2.311450000000000000e+05	2.645040000000000000e+05	2.719110000000000000e+05	3.006680000000000000e+05	3.162070000000000000e+05	3.254670000000000000e+05	3.607520000000000000e+05	3.783840000000000000e+05	3.952270000000000000e+05	4.318270000000000000e+05	4.436040000000000000e+05	4.857320000000000000e+05	5.066170000000000000e+05	5.463350000000000000e+05	5.646730000000000000e+05	6.029150000000000000e+05	6.318890000000000000e+05	6.521740000000000000e+05	6.989620000000000000e+05	7.350690000000000000e+05	7.551620000000000000e+05	7.973150000000000000e+05	8.080110000000000000e+05	8.502340000000000000e+05	8.872860000000000000e+05	8.924180000000000000e+05	9.341810000000000000e+05	9.362080000000000000e+05	9.647310000000000000e+05	9.955010000000000000e+05	1.006983000000000000e+06	1.023139000000000000e+06	1.032038000000000000e+06	1.030315000000000000e+06	1.034057000000000000e+06	1.031331000000000000e+06	1.038285000000000000e+06	9.982430000000000000e+05	1.020527000000000000e+06	1.033031000000000000e+06	1.029837000000000000e+06
2.163000000000000000e+04	2.354900000000000000e+04	2.447100000000000000e+04	2.362500000000000000e+04	2.527300000000000000e+04	2.501700000000000000e+04	2.474700000000000000e+04	2.575500000000000000e+04	2.614400000000000000e+04	2.595000000000000000e+04	2.643800000000000000e+04	2.658400000000000000e+04	2.891800000000000000e+04	3.004900000000000000e+04	2.971600000000000000e+04	2.952300000000000000e+04	3.063700000000000000e+04	3.238300000000000000e+04	3.360200000000000000e+04	3.436900000000000000e+04	4.359400000000000000e+04	3.918300000000000000e+04	4.126400000000000000e+04	4.574100000000000000e+04	4.064900000000000000e+04	4.597000000000000000e+04	4.551700000000000000e+04	4.835900000000000000e+04	4.892800000000000000e+04	5.343800000000000000e+04	5.591300000000000000e+04	6.249900000000000000e+04	6.328600000000000000e+04	6.909000000000000000e+04	7.255000000000000000e+04	7.838300000000000000e+04	8.567400000000000000e+04	8.952100000000000000e+04	9.943300000000000000e+04	1.053380000000000000e+05	1.141130000000000000e+05	1.250190000000000000e+05	1.341490000000000000e+05	1.485720000000000000e+05	1.588680000000000000e+05	1.768250000000000000e+05	1.890310000000000000e+05	2.064460000000000000e+05	2.269310000000000000e+05	2.433070000000000000e+05	2.628330000000000000e+05	2.885510000000000000e+05	3.105440000000000000e+05	3.397750000000000000e+05	3.591730000000000000e+05	3.889760000000000000e+05	4.223240000000000000e+05	4.522980000000000000e+05	4.878370000000000000e+05	5.189920000000000000e+05	5.568890000000000000e+05	5.938380000000000000e+05	6.224210000000000000e+05	6.647040000000000000e+05	6.946280000000000000e+05	7.354520000000000000e+05	7.561520000000000000e+05	7.869620000000000000e+05	8.043520000000000000e+05	8.225500000000000000e+05	8.370660000000000000e+05	8.550620000000000000e+05	8.726230000000000000e+05	8.839980000000000000e+05	8.892390000000000000e+05	9.850990000000000000e+05	9.164360000000000000e+05	9.083980000000000000e+05	9.132930000000000000e+05	8.939750000000000000e+05	8.859880000000000000e+05	8.835020000000000000e+05	8.730950000000000000e+05	8.539680000000000000e+05	8.483350000000000000e+05	8.309250000000000000e+05	8.156150000000000000e+05	8.123080000000000000e+05	7.899020000000000000e+05	8.102460000000000000e+05
2.435600000000000000e+04	2.601400000000000000e+04	2.747600000000000000e+04	2.753700000000000000e+04	2.850700000000000000e+04	2.827500000000000000e+04	2.733500000000000000e+04	2.739000000000000000e+04	2.800900000000000000e+04	2.818100000000000000e+04	2.899800000000000000e+04	2.872900000000000000e+04	3.129400000000000000e+04	2.938900000000000000e+04	3.034400000000000000e+04	3.111500000000000000e+04	3.147900000000000000e+04	3.148400000000000000e+04	3.329700000000000000e+04	3.469900000000000000e+04	3.384100000000000000e+04	3.775100000000000000e+04	3.944800000000000000e+04	3.649600000000000000e+04	3.812900000000000000e+04	4.003200000000000000e+04	4.276900000000000000e+04	4.343000000000000000e+04	4.343300000000000000e+04	4.403500000000000000e+04	4.912000000000000000e+04	4.891300000000000000e+04	5.259000000000000000e+04	5.772200000000000000e+04	5.648800000000000000e+04	6.052100000000000000e+04	6.179200000000000000e+04	6.771900000000000000e+04	6.938500000000000000e+04	7.589000000000000000e+04	7.811700000000000000e+04	8.655900000000000000e+04	9.048200000000000000e+04	9.477000000000000000e+04	1.037310000000000000e+05	1.084580000000000000e+05	1.177750000000000000e+05	1.255110000000000000e+05	1.368050000000000000e+05	1.477730000000000000e+05	1.554360000000000000e+05	1.712380000000000000e+05	1.782210000000000000e+05	1.936560000000000000e+05	2.127070000000000000e+05	2.240570000000000000e+05	2.437220000000000000e+05	2.603460000000000000e+05	2.784590000000000000e+05	2.970540000000000000e+05	3.170370000000000000e+05	3.439280000000000000e+05	3.641790000000000000e+05	3.915200000000000000e+05	4.173750000000000000e+05	4.441580000000000000e+05	4.715940000000000000e+05	4.949500000000000000e+05	5.259690000000000000e+05	5.623800000000000000e+05	5.836790000000000000e+05	6.161420000000000000e+05	6.526360000000000000e+05	6.710030000000000000e+05	7.038860000000000000e+05	7.674510000000000000e+05	7.918260000000000000e+05	7.885340000000000000e+05	8.083070000000000000e+05	8.174560000000000000e+05	8.380060000000000000e+05	8.556310000000000000e+05	8.681790000000000000e+05	8.797140000000000000e+05	8.890220000000000000e+05	9.012410000000000000e+05	9.048450000000000000e+05	9.158510000000000000e+05	9.122470000000000000e+05	9.342850000000000000e+05
2.458900000000000000e+04	2.748300000000000000e+04	2.921600000000000000e+04	2.940700000000000000e+04	3.052800000000000000e+04	3.020900000000000000e+04	2.914900000000000000e+04	2.935500000000000000e+04	3.037500000000000000e+04	3.043900000000000000e+04	3.134000000000000000e+04	3.127100000000000000e+04	3.431300000000000000e+04	3.209900000000000000e+04	3.305000000000000000e+04	3.405600000000000000e+04	3.487900000000000000e+04	5.232900000000000000e+04	3.750900000000000000e+04	3.897700000000000000e+04	3.717600000000000000e+04	4.378200000000000000e+04	4.507100000000000000e+04	4.170100000000000000e+04	4.460100000000000000e+04	4.637400000000000000e+04	5.069100000000000000e+04	5.230300000000000000e+04	5.286200000000000000e+04	5.451700000000000000e+04	5.979200000000000000e+04	6.111600000000000000e+04	6.571300000000000000e+04	7.366700000000000000e+04	7.387300000000000000e+04	7.842000000000000000e+04	8.362200000000000000e+04	8.991100000000000000e+04	9.878400000000000000e+04	1.033890000000000000e+05	1.102470000000000000e+05	1.224350000000000000e+05	1.302000000000000000e+05	1.445040000000000000e+05	1.558600000000000000e+05	1.634670000000000000e+05	1.813850000000000000e+05	1.930530000000000000e+05	2.164150000000000000e+05	2.311420000000000000e+05	2.480050000000000000e+05	2.751340000000000000e+05	2.937540000000000000e+05	3.185420000000000000e+05	3.408250000000000000e+05	3.639030000000000000e+05	3.980210000000000000e+05	4.238620000000000000e+05	4.511040000000000000e+05	4.828420000000000000e+05	5.161990000000000000e+05	5.509220000000000000e+05	5.767610000000000000e+05	6.161690000000000000e+05	6.366120000000000000e+05	6.716300000000000000e+05	6.893730000000000000e+05	7.107870000000000000e+05	7.311990000000000000e+05	7.442350000000000000e+05	7.513960000000000000e+05	7.597960000000000000e+05	7.679610000000000000e+05	7.673260000000000000e+05	7.601030000000000000e+05	9.534450000000000000e+05	7.543670000000000000e+05	7.387950000000000000e+05	7.314510000000000000e+05	6.975570000000000000e+05	6.843780000000000000e+05	6.818180000000000000e+05	6.676670000000000000e+05	6.479100000000000000e+05	6.385030000000000000e+05	6.319270000000000000e+05	6.142290000000000000e+05	6.155450000000000000e+05	5.925310000000000000e+05	6.173110000000000000e+05
1.973000000000000000e+04	2.164600000000000000e+04	2.287000000000000000e+04	2.207900000000000000e+04	2.315300000000000000e+04	2.297000000000000000e+04	2.475600000000000000e+04	2.398000000000000000e+04	2.424600000000000000e+04	2.351800000000000000e+04	2.415600000000000000e+04	2.369600000000000000e+04	2.588600000000000000e+04	2.772800000000000000e+04	2.731300000000000000e+04	2.568100000000000000e+04	2.633500000000000000e+04	2.786100000000000000e+04	2.844700000000000000e+04	2.881000000000000000e+04	3.670300000000000000e+04	3.141800000000000000e+04	3.369800000000000000e+04	5.035500000000000000e+04	3.259900000000000000e+04	3.318900000000000000e+04	3.609700000000000000e+04	3.757000000000000000e+04	3.773000000000000000e+04	3.919000000000000000e+04	4.110600000000000000e+04	4.585700000000000000e+04	4.363600000000000000e+04	4.798200000000000000e+04	5.169400000000000000e+04	5.207000000000000000e+04	5.585300000000000000e+04	5.725000000000000000e+04	6.310300000000000000e+04	6.395500000000000000e+04	7.079900000000000000e+04	7.392000000000000000e+04	7.697000000000000000e+04	8.460200000000000000e+04	8.835800000000000000e+04	9.696700000000000000e+04	1.024840000000000000e+05	1.113030000000000000e+05	1.192910000000000000e+05	1.256580000000000000e+05	1.360010000000000000e+05	1.467730000000000000e+05	1.555990000000000000e+05	1.694170000000000000e+05	1.826250000000000000e+05	1.994770000000000000e+05	2.064470000000000000e+05	2.249770000000000000e+05	2.452360000000000000e+05	2.599990000000000000e+05	2.784230000000000000e+05	2.999050000000000000e+05	3.146200000000000000e+05	3.376210000000000000e+05	3.597150000000000000e+05	3.819540000000000000e+05	3.996690000000000000e+05	4.294800000000000000e+05	4.486010000000000000e+05	4.757840000000000000e+05	5.023030000000000000e+05	5.238240000000000000e+05	5.518460000000000000e+05	5.746500000000000000e+05	6.044580000000000000e+05	7.410550000000000000e+05	6.518060000000000000e+05	6.715710000000000000e+05	6.935240000000000000e+05	7.031320000000000000e+05	7.179320000000000000e+05	7.318470000000000000e+05	7.375320000000000000e+05	7.343840000000000000e+05	7.373420000000000000e+05	7.292540000000000000e+05	7.219750000000000000e+05	7.231060000000000000e+05	7.080290000000000000e+05	7.286610000000000000e+05
